UID,KEY,DEP,ARR,CLASS,CAPACITY,DEP_TIME,ARR_TIME
339,ZZ20240524DELAMD2167,DEL,AMD,EC,40,1716592260,1716597720
340,ZZ20240527DELAMD2167,DEL,AMD,FC,10,1716851460,1716856920
341,ZZ20240527DELAMD2167,DEL,AMD,BC,20,1716851460,1716856920
342,ZZ20240527DELAMD2167,DEL,AMD,PC,30,1716851460,1716856920
343,ZZ20240527DELAMD2167,DEL,AMD,EC,40,1716851460,1716856920
344,ZZ20240530DELAMD2167,DEL,AMD,FC,10,1717110660,1717116120
345,ZZ20240530DELAMD2167,DEL,AMD,BC,20,1717110660,1717116120
346,ZZ20240530DELAMD2167,DEL,AMD,PC,30,1717110660,1717116120
347,ZZ20240530DELAMD2167,DEL,AMD,EC,40,1717110660,1717116120
348,ZZ20240531DELAMD2167,DEL,AMD,FC,10,1717197060,1717202520
349,ZZ20240531DELAMD2167,DEL,AMD,BC,20,1717197060,1717202520
350,ZZ20240531DELAMD2167,DEL,AMD,PC,30,1717197060,1717202520
351,ZZ20240531DELAMD2167,DEL,AMD,EC,40,1717197060,1717202520
352,ZZ20240603DELAMD2167,DEL,AMD,FC,10,1717456260,1717461720
353,ZZ20240603DELAMD2167,DEL,AMD,BC,20,1717456260,1717461720
354,ZZ20240603DELAMD2167,DEL,AMD,PC,30,1717456260,1717461720
355,ZZ20240603DELAMD2167,DEL,AMD,EC,40,1717456260,1717461720
356,ZZ20240606DELAMD2167,DEL,AMD,FC,10,1717715460,1717720920
357,ZZ20240606DELAMD2167,DEL,AMD,BC,20,1717715460,1717720920
358,ZZ20240606DELAMD2167,DEL,AMD,PC,30,1717715460,1717720920
359,ZZ20240606DELAMD2167,DEL,AMD,EC,40,1717715460,1717720920
360,ZZ20240607DELAMD2167,DEL,AMD,FC,10,1717801860,1717807320
361,ZZ20240607DELAMD2167,DEL,AMD,BC,20,1717801860,1717807320
362,ZZ20240607DELAMD2167,DEL,AMD,PC,30,1717801860,1717807320
363,ZZ20240607DELAMD2167,DEL,AMD,EC,40,1717801860,1717807320
364,ZZ20240610DELAMD2167,DEL,AMD,FC,10,1718061060,1718066520
365,ZZ20240610DELAMD2167,DEL,AMD,BC,20,1718061060,1718066520
366,ZZ20240610DELAMD2167,DEL,AMD,PC,30,1718061060,1718066520
367,ZZ20240610DELAMD2167,DEL,AMD,EC,40,1718061060,1718066520
368,ZZ20240613DELAMD2167,DEL,AMD,FC,10,1718320260,1718325720
369,ZZ20240613DELAMD2167,DEL,AMD,BC,20,1718320260,1718325720
370,ZZ20240613DELAMD2167,DEL,AMD,PC,30,1718320260,1718325720
371,ZZ20240613DELAMD2167,DEL,AMD,EC,40,1718320260,1718325720
372,ZZ20240614DELAMD2167,DEL,AMD,FC,10,1718406660,1718412120
373,ZZ20240614DELAMD2167,DEL,AMD,BC,20,1718406660,1718412120
374,ZZ20240614DELAMD2167,DEL,AMD,PC,30,1718406660,1718412120
375,ZZ20240614DELAMD2167,DEL,AMD,EC,40,1718406660,1718412120
376,ZZ20240617DELAMD2167,DEL,AMD,FC,10,1718665860,1718671320
377,ZZ20240617DELAMD2167,DEL,AMD,BC,20,1718665860,1718671320
378,ZZ20240617DELAMD2167,DEL,AMD,PC,30,1718665860,1718671320
379,ZZ20240617DELAMD2167,DEL,AMD,EC,40,1718665860,1718671320
380,ZZ20240620DELAMD2167,DEL,AMD,FC,10,1718925060,1718930520
381,ZZ20240620DELAMD2167,DEL,AMD,BC,20,1718925060,1718930520
382,ZZ20240620DELAMD2167,DEL,AMD,PC,30,1718925060,1718930520
383,ZZ20240620DELAMD2167,DEL,AMD,EC,40,1718925060,1718930520
384,ZZ20240621DELAMD2167,DEL,AMD,FC,10,1719011460,1719016920
385,ZZ20240621DELAMD2167,DEL,AMD,BC,20,1719011460,1719016920
386,ZZ20240621DELAMD2167,DEL,AMD,PC,30,1719011460,1719016920
387,ZZ20240621DELAMD2167,DEL,AMD,EC,40,1719011460,1719016920
388,ZZ20240624DELAMD2167,DEL,AMD,FC,10,1719270660,1719276120
389,ZZ20240624DELAMD2167,DEL,AMD,BC,20,1719270660,1719276120
390,ZZ20240624DELAMD2167,DEL,AMD,PC,30,1719270660,1719276120
391,ZZ20240624DELAMD2167,DEL,AMD,EC,40,1719270660,1719276120
392,ZZ20240627DELAMD2167,DEL,AMD,FC,10,1719529860,1719535320
393,ZZ20240627DELAMD2167,DEL,AMD,BC,20,1719529860,1719535320
394,ZZ20240627DELAMD2167,DEL,AMD,PC,30,1719529860,1719535320
395,ZZ20240627DELAMD2167,DEL,AMD,EC,40,1719529860,1719535320
396,ZZ20240417BLRHYD3027,BLR,HYD,FC,9,1713379680,1713409080
397,ZZ20240417BLRHYD3027,BLR,HYD,BC,18,1713379680,1713409080
398,ZZ20240417BLRHYD3027,BLR,HYD,PC,27,1713379680,1713409080
399,ZZ20240417BLRHYD3027,BLR,HYD,EC,36,1713379680,1713409080
400,ZZ20240418BLRHYD3027,BLR,HYD,FC,9,1713466080,1713495480
401,ZZ20240418BLRHYD3027,BLR,HYD,BC,18,1713466080,1713495480
402,ZZ20240418BLRHYD3027,BLR,HYD,PC,27,1713466080,1713495480
403,ZZ20240418BLRHYD3027,BLR,HYD,EC,36,1713466080,1713495480
404,ZZ20240419BLRHYD3027,BLR,HYD,FC,9,1713552480,1713581880
405,ZZ20240419BLRHYD3027,BLR,HYD,BC,18,1713552480,1713581880
406,ZZ20240419BLRHYD3027,BLR,HYD,PC,27,1713552480,1713581880
407,ZZ20240419BLRHYD3027,BLR,HYD,EC,36,1713552480,1713581880
408,ZZ20240424BLRHYD3027,BLR,HYD,FC,9,1713984480,1714013880
409,ZZ20240424BLRHYD3027,BLR,HYD,BC,18,1713984480,1714013880
410,ZZ20240424BLRHYD3027,BLR,HYD,PC,27,1713984480,1714013880
411,ZZ20240424BLRHYD3027,BLR,HYD,EC,36,1713984480,1714013880
412,ZZ20240425BLRHYD3027,BLR,HYD,FC,9,1714070880,1714100280
413,ZZ20240425BLRHYD3027,BLR,HYD,BC,18,1714070880,1714100280
414,ZZ20240425BLRHYD3027,BLR,HYD,PC,27,1714070880,1714100280
415,ZZ20240425BLRHYD3027,BLR,HYD,EC,36,1714070880,1714100280
416,ZZ20240426BLRHYD3027,BLR,HYD,FC,9,1714157280,1714186680
417,ZZ20240426BLRHYD3027,BLR,HYD,BC,18,1714157280,1714186680
418,ZZ20240426BLRHYD3027,BLR,HYD,PC,27,1714157280,1714186680
419,ZZ20240426BLRHYD3027,BLR,HYD,EC,36,1714157280,1714186680
420,ZZ20240501BLRHYD3027,BLR,HYD,FC,9,1714589280,1714618680
421,ZZ20240501BLRHYD3027,BLR,HYD,BC,18,1714589280,1714618680
422,ZZ20240501BLRHYD3027,BLR,HYD,PC,27,1714589280,1714618680
423,ZZ20240501BLRHYD3027,BLR,HYD,EC,36,1714589280,1714618680
424,ZZ20240502BLRHYD3027,BLR,HYD,FC,9,1714675680,1714705080
425,ZZ20240502BLRHYD3027,BLR,HYD,BC,18,1714675680,1714705080
426,ZZ20240502BLRHYD3027,BLR,HYD,PC,27,1714675680,1714705080
427,ZZ20240502BLRHYD3027,BLR,HYD,EC,36,1714675680,1714705080
428,ZZ20240503BLRHYD3027,BLR,HYD,FC,9,1714762080,1714791480
429,ZZ20240503BLRHYD3027,BLR,HYD,BC,18,1714762080,1714791480
430,ZZ20240503BLRHYD3027,BLR,HYD,PC,27,1714762080,1714791480
431,ZZ20240503BLRHYD3027,BLR,HYD,EC,36,1714762080,1714791480
432,ZZ20240508BLRHYD3027,BLR,HYD,FC,9,1715194080,1715223480
433,ZZ20240508BLRHYD3027,BLR,HYD,BC,18,1715194080,1715223480
434,ZZ20240508BLRHYD3027,BLR,HYD,PC,27,1715194080,1715223480
435,ZZ20240508BLRHYD3027,BLR,HYD,EC,36,1715194080,1715223480
436,ZZ20240509BLRHYD3027,BLR,HYD,FC,9,1715280480,1715309880
437,ZZ20240509BLRHYD3027,BLR,HYD,BC,18,1715280480,1715309880
438,ZZ20240509BLRHYD3027,BLR,HYD,PC,27,1715280480,1715309880
439,ZZ20240509BLRHYD3027,BLR,HYD,EC,36,1715280480,1715309880
440,ZZ20240510BLRHYD3027,BLR,HYD,FC,9,1715366880,1715396280
441,ZZ20240510BLRHYD3027,BLR,HYD,BC,18,1715366880,1715396280
442,ZZ20240510BLRHYD3027,BLR,HYD,PC,27,1715366880,1715396280
443,ZZ20240510BLRHYD3027,BLR,HYD,EC,36,1715366880,1715396280
444,ZZ20240515BLRHYD3027,BLR,HYD,FC,9,1715798880,1715828280
445,ZZ20240515BLRHYD3027,BLR,HYD,BC,18,1715798880,1715828280
446,ZZ20240515BLRHYD3027,BLR,HYD,PC,27,1715798880,1715828280
447,ZZ20240515BLRHYD3027,BLR,HYD,EC,36,1715798880,1715828280
448,ZZ20240516BLRHYD3027,BLR,HYD,FC,9,1715885280,1715914680
449,ZZ20240516BLRHYD3027,BLR,HYD,BC,18,1715885280,1715914680
450,ZZ20240516BLRHYD3027,BLR,HYD,PC,27,1715885280,1715914680
451,ZZ20240516BLRHYD3027,BLR,HYD,EC,36,1715885280,1715914680
452,ZZ20240517BLRHYD3027,BLR,HYD,FC,9,1715971680,1716001080
453,ZZ20240517BLRHYD3027,BLR,HYD,BC,18,1715971680,1716001080
454,ZZ20240517BLRHYD3027,BLR,HYD,PC,27,1715971680,1716001080
455,ZZ20240517BLRHYD3027,BLR,HYD,EC,36,1715971680,1716001080
456,ZZ20240522BLRHYD3027,BLR,HYD,FC,9,1716403680,1716433080
457,ZZ20240522BLRHYD3027,BLR,HYD,BC,18,1716403680,1716433080
458,ZZ20240522BLRHYD3027,BLR,HYD,PC,27,1716403680,1716433080
459,ZZ20240522BLRHYD3027,BLR,HYD,EC,36,1716403680,1716433080
460,ZZ20240523BLRHYD3027,BLR,HYD,FC,9,1716490080,1716519480
461,ZZ20240523BLRHYD3027,BLR,HYD,BC,18,1716490080,1716519480
462,ZZ20240523BLRHYD3027,BLR,HYD,PC,27,1716490080,1716519480
463,ZZ20240523BLRHYD3027,BLR,HYD,EC,36,1716490080,1716519480
464,ZZ20240524BLRHYD3027,BLR,HYD,FC,9,1716576480,1716605880
465,ZZ20240524BLRHYD3027,BLR,HYD,BC,18,1716576480,1716605880
466,ZZ20240524BLRHYD3027,BLR,HYD,PC,27,1716576480,1716605880
467,ZZ20240524BLRHYD3027,BLR,HYD,EC,36,1716576480,1716605880
468,ZZ20240529BLRHYD3027,BLR,HYD,FC,9,1717008480,1717037880
469,ZZ20240529BLRHYD3027,BLR,HYD,BC,18,1717008480,1717037880
470,ZZ20240529BLRHYD3027,BLR,HYD,PC,27,1717008480,1717037880
471,ZZ20240529BLRHYD3027,BLR,HYD,EC,36,1717008480,1717037880
472,ZZ20240530BLRHYD3027,BLR,HYD,FC,9,1717094880,1717124280
473,ZZ20240530BLRHYD3027,BLR,HYD,BC,18,1717094880,1717124280
474,ZZ20240530BLRHYD3027,BLR,HYD,PC,27,1717094880,1717124280
475,ZZ20240530BLRHYD3027,BLR,HYD,EC,36,1717094880,1717124280
476,ZZ20240531BLRHYD3027,BLR,HYD,FC,9,1717181280,1717210680
477,ZZ20240531BLRHYD3027,BLR,HYD,BC,18,1717181280,1717210680
478,ZZ20240531BLRHYD3027,BLR,HYD,PC,27,1717181280,1717210680
479,ZZ20240531BLRHYD3027,BLR,HYD,EC,36,1717181280,1717210680
480,ZZ20240403BLRCCU2504,BLR,CCU,FC,42,1712158500,1712168220
481,ZZ20240403BLRCCU2504,BLR,CCU,BC,85,1712158500,1712168220
482,ZZ20240403BLRCCU2504,BLR,CCU,PC,127,1712158500,1712168220
483,ZZ20240403BLRCCU2504,BLR,CCU,EC,170,1712158500,1712168220
484,ZZ20240404BLRCCU2504,BLR,CCU,FC,42,1712244900,1712254620
485,ZZ20240404BLRCCU2504,BLR,CCU,BC,85,1712244900,1712254620
486,ZZ20240404BLRCCU2504,BLR,CCU,PC,127,1712244900,1712254620
487,ZZ20240404BLRCCU2504,BLR,CCU,EC,170,1712244900,1712254620
488,ZZ20240408BLRCCU2504,BLR,CCU,FC,42,1712590500,1712600220
489,ZZ20240408BLRCCU2504,BLR,CCU,BC,85,1712590500,1712600220
490,ZZ20240408BLRCCU2504,BLR,CCU,PC,127,1712590500,1712600220
491,ZZ20240408BLRCCU2504,BLR,CCU,EC,170,1712590500,1712600220
492,ZZ20240409BLRCCU2504,BLR,CCU,FC,42,1712676900,1712686620
493,ZZ20240409BLRCCU2504,BLR,CCU,BC,85,1712676900,1712686620
494,ZZ20240409BLRCCU2504,BLR,CCU,PC,127,1712676900,1712686620
495,ZZ20240409BLRCCU2504,BLR,CCU,EC,170,1712676900,1712686620
496,ZZ20240410BLRCCU2504,BLR,CCU,FC,42,1712763300,1712773020
497,ZZ20240410BLRCCU2504,BLR,CCU,BC,85,1712763300,1712773020
498,ZZ20240410BLRCCU2504,BLR,CCU,PC,127,1712763300,1712773020
499,ZZ20240410BLRCCU2504,BLR,CCU,EC,170,1712763300,1712773020
500,ZZ20240411BLRCCU2504,BLR,CCU,FC,42,1712849700,1712859420
501,ZZ20240411BLRCCU2504,BLR,CCU,BC,85,1712849700,1712859420
502,ZZ20240411BLRCCU2504,BLR,CCU,PC,127,1712849700,1712859420
503,ZZ20240411BLRCCU2504,BLR,CCU,EC,170,1712849700,1712859420
504,ZZ20240415BLRCCU2504,BLR,CCU,FC,42,1713195300,1713205020
505,ZZ20240415BLRCCU2504,BLR,CCU,BC,85,1713195300,1713205020
506,ZZ20240415BLRCCU2504,BLR,CCU,PC,127,1713195300,1713205020
507,ZZ20240415BLRCCU2504,BLR,CCU,EC,170,1713195300,1713205020
508,ZZ20240416BLRCCU2504,BLR,CCU,FC,42,1713281700,1713291420
509,ZZ20240416BLRCCU2504,BLR,CCU,BC,85,1713281700,1713291420
510,ZZ20240416BLRCCU2504,BLR,CCU,PC,127,1713281700,1713291420
511,ZZ20240416BLRCCU2504,BLR,CCU,EC,170,1713281700,1713291420
512,ZZ20240417BLRCCU2504,BLR,CCU,FC,42,1713368100,1713377820
513,ZZ20240417BLRCCU2504,BLR,CCU,BC,85,1713368100,1713377820
514,ZZ20240417BLRCCU2504,BLR,CCU,PC,127,1713368100,1713377820
515,ZZ20240417BLRCCU2504,BLR,CCU,EC,170,1713368100,1713377820
516,ZZ20240418BLRCCU2504,BLR,CCU,FC,42,1713454500,1713464220
517,ZZ20240418BLRCCU2504,BLR,CCU,BC,85,1713454500,1713464220
518,ZZ20240418BLRCCU2504,BLR,CCU,PC,127,1713454500,1713464220
519,ZZ20240418BLRCCU2504,BLR,CCU,EC,170,1713454500,1713464220
520,ZZ20240422BLRCCU2504,BLR,CCU,FC,42,1713800100,1713809820
521,ZZ20240422BLRCCU2504,BLR,CCU,BC,85,1713800100,1713809820
522,ZZ20240422BLRCCU2504,BLR,CCU,PC,127,1713800100,1713809820
523,ZZ20240422BLRCCU2504,BLR,CCU,EC,170,1713800100,1713809820
524,ZZ20240423BLRCCU2504,BLR,CCU,FC,42,1713886500,1713896220
525,ZZ20240423BLRCCU2504,BLR,CCU,BC,85,1713886500,1713896220
526,ZZ20240423BLRCCU2504,BLR,CCU,PC,127,1713886500,1713896220
527,ZZ20240423BLRCCU2504,BLR,CCU,EC,170,1713886500,1713896220
528,ZZ20240424BLRCCU2504,BLR,CCU,FC,42,1713972900,1713982620
529,ZZ20240424BLRCCU2504,BLR,CCU,BC,85,1713972900,1713982620
530,ZZ20240424BLRCCU2504,BLR,CCU,PC,127,1713972900,1713982620
531,ZZ20240424BLRCCU2504,BLR,CCU,EC,170,1713972900,1713982620
532,ZZ20240425BLRCCU2504,BLR,CCU,FC,42,1714059300,1714069020
533,ZZ20240425BLRCCU2504,BLR,CCU,BC,85,1714059300,1714069020
534,ZZ20240425BLRCCU2504,BLR,CCU,PC,127,1714059300,1714069020
535,ZZ20240425BLRCCU2504,BLR,CCU,EC,170,1714059300,1714069020
536,ZZ20240429BLRCCU2504,BLR,CCU,FC,42,1714404900,1714414620
537,ZZ20240429BLRCCU2504,BLR,CCU,BC,85,1714404900,1714414620
538,ZZ20240429BLRCCU2504,BLR,CCU,PC,127,1714404900,1714414620
539,ZZ20240429BLRCCU2504,BLR,CCU,EC,170,1714404900,1714414620
540,ZZ20240430BLRCCU2504,BLR,CCU,FC,42,1714491300,1714501020
541,ZZ20240430BLRCCU2504,BLR,CCU,BC,85,1714491300,1714501020
542,ZZ20240430BLRCCU2504,BLR,CCU,PC,127,1714491300,1714501020
543,ZZ20240430BLRCCU2504,BLR,CCU,EC,170,1714491300,1714501020
544,ZZ20240501BLRCCU2504,BLR,CCU,FC,42,1714577700,1714587420
545,ZZ20240501BLRCCU2504,BLR,CCU,BC,85,1714577700,1714587420
546,ZZ20240501BLRCCU2504,BLR,CCU,PC,127,1714577700,1714587420
547,ZZ20240501BLRCCU2504,BLR,CCU,EC,170,1714577700,1714587420
548,ZZ20240502BLRCCU2504,BLR,CCU,FC,42,1714664100,1714673820
549,ZZ20240502BLRCCU2504,BLR,CCU,BC,85,1714664100,1714673820
550,ZZ20240502BLRCCU2504,BLR,CCU,PC,127,1714664100,1714673820
551,ZZ20240502BLRCCU2504,BLR,CCU,EC,170,1714664100,1714673820
552,ZZ20240506BLRCCU2504,BLR,CCU,FC,42,1715009700,1715019420
553,ZZ20240506BLRCCU2504,BLR,CCU,BC,85,1715009700,1715019420
554,ZZ20240506BLRCCU2504,BLR,CCU,PC,127,1715009700,1715019420
555,ZZ20240506BLRCCU2504,BLR,CCU,EC,170,1715009700,1715019420
556,ZZ20240507BLRCCU2504,BLR,CCU,FC,42,1715096100,1715105820
557,ZZ20240507BLRCCU2504,BLR,CCU,BC,85,1715096100,1715105820
558,ZZ20240507BLRCCU2504,BLR,CCU,PC,127,1715096100,1715105820
559,ZZ20240507BLRCCU2504,BLR,CCU,EC,170,1715096100,1715105820
560,ZZ20240508BLRCCU2504,BLR,CCU,FC,42,1715182500,1715192220
561,ZZ20240508BLRCCU2504,BLR,CCU,BC,85,1715182500,1715192220
562,ZZ20240508BLRCCU2504,BLR,CCU,PC,127,1715182500,1715192220
563,ZZ20240508BLRCCU2504,BLR,CCU,EC,170,1715182500,1715192220
564,ZZ20240509BLRCCU2504,BLR,CCU,FC,42,1715268900,1715278620
565,ZZ20240509BLRCCU2504,BLR,CCU,BC,85,1715268900,1715278620
566,ZZ20240509BLRCCU2504,BLR,CCU,PC,127,1715268900,1715278620
567,ZZ20240509BLRCCU2504,BLR,CCU,EC,170,1715268900,1715278620
568,ZZ20240513BLRCCU2504,BLR,CCU,FC,42,1715614500,1715624220
569,ZZ20240513BLRCCU2504,BLR,CCU,BC,85,1715614500,1715624220
570,ZZ20240513BLRCCU2504,BLR,CCU,PC,127,1715614500,1715624220
571,ZZ20240513BLRCCU2504,BLR,CCU,EC,170,1715614500,1715624220
572,ZZ20240514BLRCCU2504,BLR,CCU,FC,42,1715700900,1715710620
573,ZZ20240514BLRCCU2504,BLR,CCU,BC,85,1715700900,1715710620
574,ZZ20240514BLRCCU2504,BLR,CCU,PC,127,1715700900,1715710620
575,ZZ20240514BLRCCU2504,BLR,CCU,EC,170,1715700900,1715710620
576,ZZ20240515BLRCCU2504,BLR,CCU,FC,42,1715787300,1715797020
577,ZZ20240515BLRCCU2504,BLR,CCU,BC,85,1715787300,1715797020
578,ZZ20240515BLRCCU2504,BLR,CCU,PC,127,1715787300,1715797020
579,ZZ20240515BLRCCU2504,BLR,CCU,EC,170,1715787300,1715797020
580,ZZ20240516BLRCCU2504,BLR,CCU,FC,42,1715873700,1715883420
581,ZZ20240516BLRCCU2504,BLR,CCU,BC,85,1715873700,1715883420
582,ZZ20240516BLRCCU2504,BLR,CCU,PC,127,1715873700,1715883420
583,ZZ20240516BLRCCU2504,BLR,CCU,EC,170,1715873700,1715883420
584,ZZ20240414MAABOM3117,MAA,BOM,FC,7,1713109740,1713130980
585,ZZ20240414MAABOM3117,MAA,BOM,BC,14,1713109740,1713130980
586,ZZ20240414MAABOM3117,MAA,BOM,PC,21,1713109740,1713130980
587,ZZ20240414MAABOM3117,MAA,BOM,EC,28,1713109740,1713130980
588,ZZ20240416MAABOM3117,MAA,BOM,FC,7,1713282540,1713303780
589,ZZ20240416MAABOM3117,MAA,BOM,BC,14,1713282540,1713303780
590,ZZ20240416MAABOM3117,MAA,BOM,PC,21,1713282540,1713303780
591,ZZ20240416MAABOM3117,MAA,BOM,EC,28,1713282540,1713303780
592,ZZ20240418MAABOM3117,MAA,BOM,FC,7,1713455340,1713476580
593,ZZ20240418MAABOM3117,MAA,BOM,BC,14,1713455340,1713476580
594,ZZ20240418MAABOM3117,MAA,BOM,PC,21,1713455340,1713476580
595,ZZ20240418MAABOM3117,MAA,BOM,EC,28,1713455340,1713476580
596,ZZ20240421MAABOM3117,MAA,BOM,FC,7,1713714540,1713735780
597,ZZ20240421MAABOM3117,MAA,BOM,BC,14,1713714540,1713735780
598,ZZ20240421MAABOM3117,MAA,BOM,PC,21,1713714540,1713735780
599,ZZ20240421MAABOM3117,MAA,BOM,EC,28,1713714540,1713735780
600,ZZ20240423MAABOM3117,MAA,BOM,FC,7,1713887340,1713908580
601,ZZ20240423MAABOM3117,MAA,BOM,BC,14,1713887340,1713908580
602,ZZ20240423MAABOM3117,MAA,BOM,PC,21,1713887340,1713908580
603,ZZ20240423MAABOM3117,MAA,BOM,EC,28,1713887340,1713908580
604,ZZ20240425MAABOM3117,MAA,BOM,FC,7,1714060140,1714081380
605,ZZ20240425MAABOM3117,MAA,BOM,BC,14,1714060140,1714081380
606,ZZ20240425MAABOM3117,MAA,BOM,PC,21,1714060140,1714081380
607,ZZ20240425MAABOM3117,MAA,BOM,EC,28,1714060140,1714081380
608,ZZ20240428MAABOM3117,MAA,BOM,FC,7,1714319340,1714340580
609,ZZ20240428MAABOM3117,MAA,BOM,BC,14,1714319340,1714340580
610,ZZ20240428MAABOM3117,MAA,BOM,PC,21,1714319340,1714340580
611,ZZ20240428MAABOM3117,MAA,BOM,EC,28,1714319340,1714340580
612,ZZ20240430MAABOM3117,MAA,BOM,FC,7,1714492140,1714513380
613,ZZ20240430MAABOM3117,MAA,BOM,BC,14,1714492140,1714513380
614,ZZ20240430MAABOM3117,MAA,BOM,PC,21,1714492140,1714513380
615,ZZ20240430MAABOM3117,MAA,BOM,EC,28,1714492140,1714513380
616,ZZ20240502MAABOM3117,MAA,BOM,FC,7,1714664940,1714686180
617,ZZ20240502MAABOM3117,MAA,BOM,BC,14,1714664940,1714686180
618,ZZ20240502MAABOM3117,MAA,BOM,PC,21,1714664940,1714686180
619,ZZ20240502MAABOM3117,MAA,BOM,EC,28,1714664940,1714686180
620,ZZ20240505MAABOM3117,MAA,BOM,FC,7,1714924140,1714945380
621,ZZ20240505MAABOM3117,MAA,BOM,BC,14,1714924140,1714945380
622,ZZ20240505MAABOM3117,MAA,BOM,PC,21,1714924140,1714945380
623,ZZ20240505MAABOM3117,MAA,BOM,EC,28,1714924140,1714945380
624,ZZ20240507MAABOM3117,MAA,BOM,FC,7,1715096940,1715118180
625,ZZ20240507MAABOM3117,MAA,BOM,BC,14,1715096940,1715118180
626,ZZ20240507MAABOM3117,MAA,BOM,PC,21,1715096940,1715118180
627,ZZ20240507MAABOM3117,MAA,BOM,EC,28,1715096940,1715118180
628,ZZ20240509MAABOM3117,MAA,BOM,FC,7,1715269740,1715290980
629,ZZ20240509MAABOM3117,MAA,BOM,BC,14,1715269740,1715290980
630,ZZ20240509MAABOM3117,MAA,BOM,PC,21,1715269740,1715290980
631,ZZ20240509MAABOM3117,MAA,BOM,EC,28,1715269740,1715290980
632,ZZ20240512MAABOM3117,MAA,BOM,FC,7,1715528940,1715550180
633,ZZ20240512MAABOM3117,MAA,BOM,BC,14,1715528940,1715550180
634,ZZ20240512MAABOM3117,MAA,BOM,PC,21,1715528940,1715550180
635,ZZ20240512MAABOM3117,MAA,BOM,EC,28,1715528940,1715550180
636,ZZ20240514MAABOM3117,MAA,BOM,FC,7,1715701740,1715722980
637,ZZ20240514MAABOM3117,MAA,BOM,BC,14,1715701740,1715722980
638,ZZ20240514MAABOM3117,MAA,BOM,PC,21,1715701740,1715722980
639,ZZ20240514MAABOM3117,MAA,BOM,EC,28,1715701740,1715722980
640,ZZ20240516MAABOM3117,MAA,BOM,FC,7,1715874540,1715895780
641,ZZ20240516MAABOM3117,MAA,BOM,BC,14,1715874540,1715895780
642,ZZ20240516MAABOM3117,MAA,BOM,PC,21,1715874540,1715895780
643,ZZ20240516MAABOM3117,MAA,BOM,EC,28,1715874540,1715895780
644,ZZ20240519MAABOM3117,MAA,BOM,FC,7,1716133740,1716154980
645,ZZ20240519MAABOM3117,MAA,BOM,BC,14,1716133740,1716154980
646,ZZ20240519MAABOM3117,MAA,BOM,PC,21,1716133740,1716154980
647,ZZ20240519MAABOM3117,MAA,BOM,EC,28,1716133740,1716154980
648,ZZ20240521MAABOM3117,MAA,BOM,FC,7,1716306540,1716327780
649,ZZ20240521MAABOM3117,MAA,BOM,BC,14,1716306540,1716327780
650,ZZ20240521MAABOM3117,MAA,BOM,PC,21,1716306540,1716327780
651,ZZ20240521MAABOM3117,MAA,BOM,EC,28,1716306540,1716327780
652,ZZ20240523MAABOM3117,MAA,BOM,FC,7,1716479340,1716500580
653,ZZ20240523MAABOM3117,MAA,BOM,BC,14,1716479340,1716500580
654,ZZ20240523MAABOM3117,MAA,BOM,PC,21,1716479340,1716500580
655,ZZ20240523MAABOM3117,MAA,BOM,EC,28,1716479340,1716500580
656,ZZ20240526MAABOM3117,MAA,BOM,FC,7,1716738540,1716759780
657,ZZ20240526MAABOM3117,MAA,BOM,BC,14,1716738540,1716759780
658,ZZ20240526MAABOM3117,MAA,BOM,PC,21,1716738540,1716759780
659,ZZ20240526MAABOM3117,MAA,BOM,EC,28,1716738540,1716759780
660,ZZ20240528MAABOM3117,MAA,BOM,FC,7,1716911340,1716932580
661,ZZ20240528MAABOM3117,MAA,BOM,BC,14,1716911340,1716932580
662,ZZ20240528MAABOM3117,MAA,BOM,PC,21,1716911340,1716932580
663,ZZ20240528MAABOM3117,MAA,BOM,EC,28,1716911340,1716932580
664,ZZ20240517MAAHYD4704,MAA,HYD,FC,10,1715912520,1715996820
665,ZZ20240517MAAHYD4704,MAA,HYD,BC,20,1715912520,1715996820
666,ZZ20240517MAAHYD4704,MAA,HYD,PC,30,1715912520,1715996820
667,ZZ20240517MAAHYD4704,MAA,HYD,EC,40,1715912520,1715996820
668,ZZ20240519MAAHYD4704,MAA,HYD,FC,10,1716085320,1716169620
669,ZZ20240519MAAHYD4704,MAA,HYD,BC,20,1716085320,1716169620
670,ZZ20240519MAAHYD4704,MAA,HYD,PC,30,1716085320,1716169620
671,ZZ20240519MAAHYD4704,MAA,HYD,EC,40,1716085320,1716169620
672,ZZ20240520MAAHYD4704,MAA,HYD,FC,10,1716171720,1716256020
673,ZZ20240520MAAHYD4704,MAA,HYD,BC,20,1716171720,1716256020
674,ZZ20240520MAAHYD4704,MAA,HYD,PC,30,1716171720,1716256020
675,ZZ20240520MAAHYD4704,MAA,HYD,EC,40,1716171720,1716256020
676,ZZ20240524MAAHYD4704,MAA,HYD,FC,10,1716517320,1716601620
677,ZZ20240524MAAHYD4704,MAA,HYD,BC,20,1716517320,1716601620
678,ZZ20240524MAAHYD4704,MAA,HYD,PC,30,1716517320,1716601620
679,ZZ20240524MAAHYD4704,MAA,HYD,EC,40,1716517320,1716601620
680,ZZ20240526MAAHYD4704,MAA,HYD,FC,10,1716690120,1716774420
681,ZZ20240526MAAHYD4704,MAA,HYD,BC,20,1716690120,1716774420
