IDX,PNR,KEY,CNT,SCORE,FK,UID
419,PJCQ50,ZZ20240414MAABOM3117,6,500,0,587
420,PJCQ50,ZZ20240503BOMMAA3355,6,500,0,1163
421,PJCQ50,ZZ20240504MAATRV4122,6,1000,0,7147
422,CWBI55,ZZ20240502MAAHYD3027,5,1000,0,1567
423,HRHW62,ZZ20240406MAATRV4122,8,1000,0,7099
424,UJOK34,ZZ20240408MAACJB4341,9,500,0,4999
425,UJOK34,ZZ20240505CJBHYD2679,9,500,0,7175
426,UJOK34,ZZ20240506HYDAMD4335,9,500,0,771
427,TBGH28,ZZ20240414MAABOM3117,1,1000,0,587
428,YBYM14,ZZ20240406MAATRV4122,5,500,0,7099
429,QAHB17,ZZ20240406MAATRV4122,2,500,0,7099
430,PBDV43,ZZ20240414MAABOM3117,3,500,0,587
431,HNNP37,ZZ20240502MAAHYD3027,1,1000,0,1567
432,LBFD25,ZZ20240405GAUBOM2526,2,3100,0,6916
433,VNGS68,ZZ20240405GAUBOM2526,3,6150,0,6916
434,FFOK42,ZZ20240405GAUBOM2526,1,3050,0,6916
435,EGTO37,ZZ20240405GAUBOM2526,1,2850,0,6917
436,RLHU68,ZZ20240405GAUBOM2526,4,6000,0,6917
437,TXJW46,ZZ20240405GAUBOM2526,4,5750,0,6917
438,PHLJ83,ZZ20240405GAUBOM2526,1,3350,0,6917
439,AKHF40,ZZ20240405GAUBOM2526,3,6450,0,6917
440,FGCL37,ZZ20240405GAUBOM2526,6,6650,0,6918
441,XRIM12,ZZ20240405GAUBOM2526,4,5550,0,6918
442,DGOW71,ZZ20240405GAUBOM2526,1,3900,0,6918
443,YHYR70,ZZ20240405GAUBOM2526,6,3350,0,6918
444,XVXW22,ZZ20240405GAUBOM2526,1,3150,0,6918
445,YZIQ91,ZZ20240405GAUBOM2526,1,2150,1,6918
446,PEDC17,ZZ20240405GAUBOM2526,2,5050,0,6919
447,ADSS50,ZZ20240405GAUBOM2526,9,14400,0,6919
448,HOYY70,ZZ20240405GAUBOM2526,4,8450,0,6919
449,AJXL18,ZZ20240405GAUBOM2526,4,8950,0,6919
450,WDKB84,ZZ20240405GAUBOM2526,1,2550,0,6919
451,VCFP53,ZZ20240405GAUBOM2526,3,6100,0,6919
452,FDHK28,ZZ20240405GAUBOM2526,2,5600,0,6919
453,YQGK78,ZZ20240405GAUBOM2526,1,2050,1,6919
454,VNGS68,ZZ20240413BOMDEL3869,3,1000,0,4228
455,VNGS68,ZZ20240419DELBLR3152,3,1000,0,1244
456,FFOK42,ZZ20240413BOMAMD4704,1,1500,0,4812
457,FFOK42,ZZ20240414AMDBLR3041,1,1000,1,4732
458,EGTO37,ZZ20240506BOMPNQ2977,1,800,1,5209
459,EGTO37,ZZ20240507PNQGAU4614,1,1300,0,7429
460,RLHU68,ZZ20240413BOMDEL3869,4,800,0,4229
461,TXJW46,ZZ20240413BOMAMD4704,4,800,0,4813
462,TXJW46,ZZ20240430AMDHYD4780,4,800,0,3985
463,PHLJ83,ZZ20240503BOMMAA3355,1,1300,0,1161
464,AKHF40,ZZ20240502BOMHYD2933,3,800,0,1889
465,AKHF40,ZZ20240504HYDDEL2294,3,800,0,4453
466,AKHF40,ZZ20240507DELAMD2973,3,1300,0,2625
467,XRIM12,ZZ20240506BOMPNQ2977,4,600,0,5210
468,XRIM12,ZZ20240508PNQBOM3772,4,600,0,6578
469,XRIM12,ZZ20240509BOMDEL2019,4,1100,0,3214
470,DGOW71,ZZ20240502BOMHYD2933,1,600,1,1890
471,DGOW71,ZZ20240504HYDIDR4122,1,600,1,5362
472,DGOW71,ZZ20240505IDRHYD2795,1,600,1,6266
473,YHYR70,ZZ20240413BOMAMD4704,6,600,0,4814
474,YZIQ91,ZZ20240410BOMBLR3556,1,600,1,2026
475,PEDC17,ZZ20240506BOMPNQ2977,2,1000,0,5211
476,PEDC17,ZZ20240508PNQGOI2738,2,1000,0,7559
477,PEDC17,ZZ20240510GOIGAU2919,2,1000,0,7683
478,ADSS50,ZZ20240410BOMBLR3556,9,500,0,2027
479,ADSS50,ZZ20240411BLRCCU2504,9,500,0,503
480,HOYY70,ZZ20240413BOMDEL3869,4,500,0,4231
481,AJXL18,ZZ20240502BOMHYD2933,4,1000,0,1891
482,AJXL18,ZZ20240504HYDDEL2294,4,500,0,4455
483,AJXL18,ZZ20240505DELMAA2093,4,500,0,2255
484,VCFP53,ZZ20240502BOMHYD2933,3,500,0,1891
485,FDHK28,ZZ20240506BOMPNQ2977,2,500,0,5211
486,FDHK28,ZZ20240508PNQBOM3772,2,500,0,6579
487,FDHK28,ZZ20240509BOMCCU3779,2,500,0,4291
488,YQGK78,ZZ20240506BOMPNQ2977,1,500,1,5211
489,FVXN56,ZZ20240406MAATRV4122,2,3350,0,7096
490,CMMC10,ZZ20240406MAATRV4122,1,1050,1,7096
491,ZYUE38,ZZ20240406MAATRV4122,3,5400,0,7096
492,IYQW65,ZZ20240406MAATRV4122,4,4450,0,7096
493,GBRM13,ZZ20240406MAATRV4122,4,3200,0,7096
494,EUHV82,ZZ20240406MAATRV4122,4,9200,0,7096
495,MKZF16,ZZ20240406MAATRV4122,1,3750,0,7096
496,QHAX56,ZZ20240406MAATRV4122,2,4400,0,7097
497,PNAQ32,ZZ20240406MAATRV4122,3,3200,0,7097
498,BQHI14,ZZ20240406MAATRV4122,2,2650,0,7097
499,XYSE73,ZZ20240406MAATRV4122,4,9250,0,7097
500,VHTX17,ZZ20240406MAATRV4122,2,1900,0,7097
501,HSFR93,ZZ20240406MAATRV4122,3,1950,0,7097
502,BWDX59,ZZ20240406MAATRV4122,2,4400,0,7097
503,ENEJ93,ZZ20240406MAATRV4122,3,5450,0,7097
504,LIOO29,ZZ20240406MAATRV4122,3,3450,0,7097
505,ZYAQ57,ZZ20240406MAATRV4122,4,6500,0,7097
506,PRGU33,ZZ20240406MAATRV4122,4,8000,0,7097
507,QCNB10,ZZ20240406MAATRV4122,1,3100,1,7097
508,EYQD70,ZZ20240406MAATRV4122,1,3350,0,7097
509,MUPB26,ZZ20240406MAATRV4122,1,1350,1,7097
510,PWXE69,ZZ20240406MAATRV4122,7,13200,0,7098
511,FSJA40,ZZ20240406MAATRV4122,1,2150,1,7098
512,NJED38,ZZ20240406MAATRV4122,5,5350,0,7098
513,XLRF12,ZZ20240406MAATRV4122,9,11300,0,7098
514,LUAY86,ZZ20240406MAATRV4122,9,12450,0,7098
515,PCYM47,ZZ20240406MAATRV4122,1,1150,1,7098
516,YHHN86,ZZ20240406MAATRV4122,8,10700,0,7098
517,DTNA60,ZZ20240406MAATRV4122,7,12150,0,7098
518,MXWY10,ZZ20240406MAATRV4122,2,4200,0,7098
519,FPNM86,ZZ20240406MAATRV4122,1,850,1,7098
520,TKTH69,ZZ20240406MAATRV4122,2,5600,0,7099
521,HJPQ93,ZZ20240406MAATRV4122,1,2300,1,7099
522,RNEV29,ZZ20240406MAATRV4122,7,14550,0,7099
523,ENHE26,ZZ20240406MAATRV4122,2,2800,0,7099
524,QZUE80,ZZ20240406MAATRV4122,9,12200,0,7099
525,TQOK97,ZZ20240406MAATRV4122,4,4900,0,7099
526,LIMY93,ZZ20240406MAATRV4122,9,16200,0,7099
527,RECF23,ZZ20240406MAATRV4122,8,12650,0,7099
528,USHJ59,ZZ20240406MAATRV4122,2,4100,0,7099
529,RGZE10,ZZ20240406MAATRV4122,7,9600,0,7099
530,VDKD87,ZZ20240406MAATRV4122,8,12100,0,7099
531,NNHD16,ZZ20240406MAATRV4122,1,2300,1,7099
532,KRRH47,ZZ20240406CCUHYD3723,1,1550,1,1484
533,TYBW24,ZZ20240406CCUHYD3723,3,7700,0,1485
534,UOGY58,ZZ20240406CCUHYD3723,4,8700,0,1485
535,WHGZ70,ZZ20240406CCUHYD3723,3,4200,0,1485
536,LVZJ52,ZZ20240406CCUHYD3723,1,3100,1,1485
537,DZPB63,ZZ20240406CCUHYD3723,1,3350,0,1485
538,NZSG81,ZZ20240406CCUHYD3723,3,3700,0,1486
539,BEQV45,ZZ20240406CCUHYD3723,2,3200,0,1486
540,ELRP57,ZZ20240406CCUHYD3723,6,10150,0,1486
541,WNUL54,ZZ20240406CCUHYD3723,2,3200,0,1486
542,QHFD50,ZZ20240406CCUHYD3723,2,4700,0,1486
543,DMHD83,ZZ20240406CCUHYD3723,2,2950,0,1486
544,EGDD67,ZZ20240406CCUHYD3723,3,5000,0,1486
545,ITFI86,ZZ20240406CCUHYD3723,1,650,1,1486
546,FUAS43,ZZ20240406CCUHYD3723,2,2700,0,1486
547,CQDU15,ZZ20240406CCUHYD3723,1,2300,1,1487
548,CBGE18,ZZ20240406CCUHYD3723,7,9350,0,1487
549,IAVI94,ZZ20240406CCUHYD3723,2,1100,0,1487
550,YHRM34,ZZ20240406CCUHYD3723,6,9750,0,1487
551,PNJG31,ZZ20240406CCUHYD3723,3,6400,0,1487
552,DWNN44,ZZ20240406CCUHYD3723,1,2500,1,1487
553,KRRH47,ZZ20240414HYDCCU3772,1,1500,0,3672
554,TYBW24,ZZ20240414HYDCCU3772,3,800,0,3673
555,WHGZ70,ZZ20240414HYDCCU3772,3,1300,0,3673
556,LVZJ52,ZZ20240409HYDCJB2880,1,1300,0,6129
557,LVZJ52,ZZ20240505CJBHYD2679,1,800,1,7173
558,DZPB63,ZZ20240421HYDIDR4122,1,800,1,5341
559,DZPB63,ZZ20240423IDRHYD2795,1,800,1,6245
560,DZPB63,ZZ20240426HYDCCU3772,1,800,1,3697
561,NZSG81,ZZ20240421HYDIDR4122,3,600,0,5342
562,NZSG81,ZZ20240423IDRHYD2795,3,600,0,6246
563,NZSG81,ZZ20240426HYDCCU3772,3,600,0,3698
564,ELRP57,ZZ20240421HYDIDR4122,6,1100,0,5342
565,ELRP57,ZZ20240423IDRHYD2795,6,1100,0,6246
566,ELRP57,ZZ20240426HYDCCU3772,6,600,0,3698
567,WNUL54,ZZ20240407HYDAMD3723,2,600,0,106
568,WNUL54,ZZ20240429AMDCCU4995,2,1100,0,2130
569,QHFD50,ZZ20240421HYDIDR4122,2,600,0,5342
570,QHFD50,ZZ20240423IDRHYD2795,2,600,0,6246
571,DMHD83,ZZ20240507HYDBLR2887,2,1100,0,1622
572,DMHD83,ZZ20240508BLRDEL4246,2,600,0,2446
573,DMHD83,ZZ20240510DELBLR3152,2,600,0,1294
574,EGDD67,ZZ20240414HYDCCU3772,3,1100,0,3674
575,ITFI86,ZZ20240414HYDCCU3772,1,1100,0,3674
576,FUAS43,ZZ20240409HYDCJB2880,2,1100,0,6130
577,FUAS43,ZZ20240505CJBHYD2679,2,600,0,7174
578,FUAS43,ZZ20240507HYDCCU3772,2,600,0,3726
579,CQDU15,ZZ20240414HYDCCU3772,1,1000,0,3675
580,CBGE18,ZZ20240407HYDAMD3723,7,1000,0,107
581,CBGE18,ZZ20240430AMDHYD4780,7,1000,0,3987
582,CBGE18,ZZ20240503HYDCCU3772,7,500,0,3715
583,IAVI94,ZZ20240507HYDBLR2887,2,1000,0,1623
584,IAVI94,ZZ20240508BLRCCU3484,2,500,0,3939
585,YHRM34,ZZ20240421HYDIDR4122,6,500,0,5343
586,YHRM34,ZZ20240423IDRHYD2795,6,500,0,6247
587,YHRM34,ZZ20240426HYDCCU3772,6,500,0,3699
588,VTTO19,ZZ20240406MAATRV2008,2,3100,0,5024
589,MMUF69,ZZ20240406MAATRV2008,4,6400,0,5024
590,XDCW90,ZZ20240406MAATRV2008,3,5400,0,5024
591,XGOQ95,ZZ20240406MAATRV2008,4,4200,0,5024
592,GEHI51,ZZ20240406MAATRV2008,4,7900,0,5024
593,QDRR90,ZZ20240406MAATRV2008,2,4600,0,5024
594,WVXM54,ZZ20240406MAATRV2008,2,3850,0,5025
595,OMFH72,ZZ20240406MAATRV2008,3,5700,0,5025
596,TSFB92,ZZ20240406MAATRV2008,3,7200,0,5025
597,DQDF48,ZZ20240406MAATRV2008,4,9500,0,5025
598,QLHG34,ZZ20240406MAATRV2008,2,3900,0,5025
599,KLWE91,ZZ20240406MAATRV2008,1,850,1,5025
600,UPLG24,ZZ20240406MAATRV2008,2,2900,0,5025
601,QZZX99,ZZ20240406MAATRV2008,3,6450,0,5025
602,VHYB12,ZZ20240406MAATRV2008,1,1050,1,5025
603,RWUK97,ZZ20240406MAATRV2008,1,850,1,5025
604,FDLO43,ZZ20240406MAATRV2008,2,5150,0,5025
605,MPGN29,ZZ20240406MAATRV2008,2,3400,0,5025
606,AYNS48,ZZ20240406MAATRV2008,2,3400,0,5025
607,PTCM38,ZZ20240406MAATRV2008,1,2350,1,5025
608,XYBV15,ZZ20240406MAATRV2008,2,4650,0,5025
609,YBFA45,ZZ20240406MAATRV2008,2,2900,0,5025
610,DKYT42,ZZ20240406MAATRV2008,2,4150,0,5025
611,IBLK53,ZZ20240406MAATRV2008,2,5100,0,5025
612,EJDF15,ZZ20240406MAATRV2008,1,3100,1,5025
613,THBC74,ZZ20240406MAATRV2008,6,8100,0,5026
614,SNKL52,ZZ20240406MAATRV2008,2,3450,0,5026
615,QNHI38,ZZ20240406MAATRV2008,9,15050,0,5026
616,RKZX69,ZZ20240406MAATRV2008,7,10700,0,5026
617,BOBV27,ZZ20240406MAATRV2008,8,10750,0,5026
618,AGPU38,ZZ20240406MAATRV2008,2,4200,0,5026
619,FTPY85,ZZ20240406MAATRV2008,7,9900,0,5026
620,EWBO64,ZZ20240406MAATRV2008,4,7050,0,5026
621,HTCE28,ZZ20240406MAATRV2008,5,4850,0,5026
622,RZJG33,ZZ20240406MAATRV2008,3,6750,0,5026
623,GRDE96,ZZ20240406MAATRV2008,2,4200,0,5026
624,OOKT82,ZZ20240406MAATRV2008,1,1150,1,5026
625,MXYY35,ZZ20240406MAATRV2008,1,2150,1,5026
626,NPBW40,ZZ20240406MAATRV2008,6,10300,0,5027
627,IJBM85,ZZ20240406MAATRV2008,9,11700,0,5027
628,XAFI87,ZZ20240406MAATRV2008,5,5250,0,5027
629,ROZX45,ZZ20240406MAATRV2008,6,4050,0,5027
630,MUHD99,ZZ20240406MAATRV2008,5,10500,0,5027
631,VJCL64,ZZ20240406MAATRV2008,2,2850,0,5027
632,RINY97,ZZ20240406MAATRV2008,7,8850,0,5027
633,ZQCV88,ZZ20240406MAATRV2008,3,4150,0,5027
634,ESEE27,ZZ20240406MAATRV2008,7,10050,0,5027
635,KJRL72,ZZ20240406MAATRV2008,1,550,1,5027
636,KLVQ68,ZZ20240406MAATRV2008,6,9800,0,5027
637,WJOT88,ZZ20240406MAATRV2008,9,14450,0,5027
638,JVPJ37,ZZ20240406MAATRV2008,1,1050,1,5027
639,NDJE60,ZZ20240406MAATRV2008,2,2100,0,5027
640,LYZZ59,ZZ20240406MAATRV2008,3,4650,0,5027
641,ASCJ69,ZZ20240406MAATRV2008,1,2800,1,5027
642,EEFB37,ZZ20240406MAATRV2047,2,4850,0,5820
643,JWQP11,ZZ20240406MAATRV2047,3,5650,0,5820
644,LCKI42,ZZ20240406MAATRV2047,3,4400,0,5820
645,PMNA75,ZZ20240406MAATRV2047,2,3600,0,5820
646,NTII38,ZZ20240406MAATRV2047,1,2800,1,5820
647,OHWV93,ZZ20240406MAATRV2047,1,3300,1,5820
648,UKBV80,ZZ20240406MAATRV2047,4,10700,0,5820
649,LTRI39,ZZ20240406MAATRV2047,1,4300,0,5820
650,FLEP87,ZZ20240406MAATRV2047,1,3300,1,5820
651,GFUJ95,ZZ20240406MAATRV2047,3,4450,0,5821
652,GMLX21,ZZ20240406MAATRV2047,4,10750,0,5821
653,QWHA86,ZZ20240406MAATRV2047,3,6950,0,5821
654,JEDK36,ZZ20240406MAATRV2047,4,7500,0,5821
655,RLZT75,ZZ20240406MAATRV2047,4,9750,0,5821
656,CYBP17,ZZ20240406MAATRV2047,1,2100,0,5821
657,SVPL18,ZZ20240406MAATRV2047,3,6950,0,5821
658,JQQX63,ZZ20240406MAATRV2047,1,850,1,5821
659,YHTA55,ZZ20240406MAATRV2047,4,2200,0,5821
660,PGRA50,ZZ20240406MAATRV2047,4,8000,0,5821
661,KKBR56,ZZ20240406MAATRV2047,1,2100,0,5821
662,UTXE21,ZZ20240406MAATRV2047,2,4400,0,5821
663,EZTL10,ZZ20240406MAATRV2047,2,4400,0,5821
664,RWXS45,ZZ20240406MAATRV2047,1,2650,1,5822
665,IYKF85,ZZ20240406MAATRV2047,4,3800,0,5822
666,OZBN65,ZZ20240406MAATRV2047,4,5550,0,5822
667,DPAQ81,ZZ20240406MAATRV2047,6,7900,0,5822
668,LYOF61,ZZ20240406MAATRV2047,9,9250,0,5822
669,UVES60,ZZ20240406MAATRV2047,6,9150,0,5822
670,ZHDC92,ZZ20240406MAATRV2047,4,8450,0,5822
671,ZULW73,ZZ20240406MAATRV2047,8,8500,0,5822
672,APFA92,ZZ20240406MAATRV2047,7,12600,0,5822
673,PMEK57,ZZ20240406MAATRV2047,4,7800,0,5822
674,MGTN45,ZZ20240406MAATRV2047,1,3150,0,5822
675,MYES45,ZZ20240406MAATRV2047,3,1950,0,5822
676,GTIV74,ZZ20240406MAATRV2047,4,7200,0,5823
677,GOQL35,ZZ20240406MAATRV2047,1,550,1,5823
678,HKIN10,ZZ20240406MAATRV2047,6,11550,0,5823
679,IXYQ83,ZZ20240406MAATRV2047,1,1300,1,5823
680,WWHK60,ZZ20240406MAATRV2047,4,7400,0,5823
681,FYWN48,ZZ20240406MAATRV2047,9,13900,0,5823
682,VBVC27,ZZ20240406MAATRV2047,3,8650,0,5823
683,ODBN95,ZZ20240406MAATRV2047,5,9950,0,5823
684,TNXR99,ZZ20240406MAATRV2047,5,7950,0,5823
685,DJRN76,ZZ20240406MAATRV2047,6,6750,0,5823
686,LRXV79,ZZ20240406MAATRV2047,5,7200,0,5823
687,IOYC85,ZZ20240406MAATRV2047,3,5650,0,5823
688,QGLE58,ZZ20240406MAATRV2047,3,2900,0,5823
689,IJLL11,ZZ20240406MAATRV2047,1,3250,0,5823
690,XWSK41,ZZ20240406MAATRV2047,3,3400,0,5823
691,CRKR24,ZZ20240406MAATRV2047,1,4050,0,5823
692,HDLI64,ZZ20240406MAATRV2047,9,10700,0,5823
693,HEGO45,ZZ20240406MAATRV2047,5,6750,0,5823
694,NYSM97,ZZ20240406MAATRV2047,2,2350,0,5823
695,FIWK17,ZZ20240407CCUHYD3723,2,4600,0,1488
696,YNOO86,ZZ20240407CCUHYD3723,3,6150,0,1488
697,CYZS92,ZZ20240407CCUHYD3723,3,5900,0,1488
698,EWHL26,ZZ20240407CCUHYD3723,2,3850,0,1488
699,RZIF77,ZZ20240407CCUHYD3723,1,3050,1,1488
700,RLIG66,ZZ20240407CCUHYD3723,1,3550,0,1488
701,TXOU86,ZZ20240407CCUHYD3723,1,1050,1,1488
702,DSTG56,ZZ20240407CCUHYD3723,3,6150,0,1488
703,AWRV33,ZZ20240407CCUHYD3723,2,4100,0,1488
704,PRZV78,ZZ20240407CCUHYD3723,1,2600,1,1489
705,BVIS67,ZZ20240407CCUHYD3723,1,1350,1,1489
706,ZBBE69,ZZ20240407CCUHYD3723,3,5700,0,1489
707,TPNM45,ZZ20240407CCUHYD3723,2,2900,0,1489
708,ENGP47,ZZ20240407CCUHYD3723,4,8500,0,1489
709,JSSW75,ZZ20240407CCUHYD3723,1,2350,1,1489
710,XNYC42,ZZ20240407CCUHYD3723,4,6000,0,1489
711,XHTH92,ZZ20240407CCUHYD3723,3,3650,0,1489
712,IQRP46,ZZ20240407CCUHYD3723,2,3400,0,1489
713,OQNK28,ZZ20240407CCUHYD3723,3,4450,0,1489
714,CSYJ15,ZZ20240407CCUHYD3723,3,6200,0,1489
715,PGTI57,ZZ20240407CCUHYD3723,1,3850,0,1489
716,YHYK92,ZZ20240407CCUHYD3723,2,2650,0,1489
717,BHEO91,ZZ20240407CCUHYD3723,2,4100,0,1489
718,BKMZ78,ZZ20240407CCUHYD3723,3,6700,0,1489
719,OIAL50,ZZ20240407CCUHYD3723,1,2600,1,1489
720,RDFT25,ZZ20240407CCUHYD3723,2,2700,0,1490
721,GWVL90,ZZ20240407CCUHYD3723,2,1400,0,1490
722,BQWB76,ZZ20240407CCUHYD3723,8,17150,0,1490
723,MMQX83,ZZ20240407CCUHYD3723,8,8950,0,1490
724,INDQ73,ZZ20240407CCUHYD3723,4,8500,0,1490
725,YYWR78,ZZ20240407CCUHYD3723,7,7450,0,1490
726,XRYM17,ZZ20240407CCUHYD3723,3,6000,0,1490
727,UNWK24,ZZ20240407CCUHYD3723,8,14900,0,1490
728,KYRD23,ZZ20240407CCUHYD3723,7,13700,0,1490
729,VEKK94,ZZ20240407CCUHYD3723,2,5200,0,1490
730,DZOK29,ZZ20240407CCUHYD3723,5,4350,0,1490
731,NRQY32,ZZ20240407CCUHYD3723,8,13650,0,1491
732,KPDV51,ZZ20240407CCUHYD3723,1,2550,1,1491
733,WHFB89,ZZ20240407CCUHYD3723,9,12200,0,1491
734,FQHV12,ZZ20240407CCUHYD3723,6,5550,0,1491
735,WSRS40,ZZ20240407CCUHYD3723,4,3650,0,1491
736,YTQG90,ZZ20240407CCUHYD3723,8,8400,0,1491
737,PWBB62,ZZ20240407CCUHYD3723,4,2450,0,1491
738,ZNZK98,ZZ20240407CCUHYD3723,3,3150,0,1491
739,GYAY39,ZZ20240407CCUHYD3723,7,9100,0,1491
740,YMQG10,ZZ20240407CCUHYD3723,4,5450,0,1491
741,BEWY31,ZZ20240407CCUHYD3723,4,5700,0,1491
742,YPDQ40,ZZ20240407CCUHYD3723,8,13400,0,1491
743,EZMR78,ZZ20240407CCUHYD3723,9,16400,0,1491
744,FIWK17,ZZ20240414HYDCCU3772,2,1000,0,3672
745,YNOO86,ZZ20240414HYDCCU3772,3,1000,0,3672
746,CYZS92,ZZ20240414HYDCCU3772,3,1500,0,3672
747,EWHL26,ZZ20240416HYDDEL2294,2,1500,0,4408
748,EWHL26,ZZ20240507DELAMD2973,2,1000,0,2624
749,EWHL26,ZZ20240509AMDCCU4995,2,1000,0,2148
750,RZIF77,ZZ20240410HYDAMD3723,1,1000,1,108
751,RZIF77,ZZ20240430AMDHYD4780,1,1000,1,3984
752,RZIF77,ZZ20240503HYDCCU3772,1,1000,1,3712
753,RLIG66,ZZ20240414HYDCCU3772,1,1000,1,3672
754,TXOU86,ZZ20240410HYDAMD3723,1,1000,1,108
755,TXOU86,ZZ20240412AMDBLR3041,1,1000,1,4728
756,TXOU86,ZZ20240415BLRCCU2504,1,1000,1,504
757,AWRV33,ZZ20240414HYDCCU3772,2,1000,0,3672
758,PRZV78,ZZ20240421HYDIDR4122,1,800,1,5341
759,PRZV78,ZZ20240423IDRHYD2795,1,800,1,6245
760,PRZV78,ZZ20240426HYDCCU3772,1,800,1,3697
761,ZBBE69,ZZ20240410HYDAMD3723,3,800,0,109
762,ZBBE69,ZZ20240429AMDCCU4995,3,1300,0,2129
763,ENGP47,ZZ20240414HYDCCU3772,4,1300,0,3673
764,JSSW75,ZZ20240421HYDIDR4122,1,800,1,5341
765,JSSW75,ZZ20240423IDRHYD2795,1,800,1,6245
766,JSSW75,ZZ20240426HYDCCU3772,1,800,1,3697
767,XNYC42,ZZ20240414HYDCCU3772,4,800,0,3673
768,XHTH92,ZZ20240409HYDCJB2880,3,800,0,6129
769,XHTH92,ZZ20240505CJBHYD2679,3,1300,0,7173
770,IQRP46,ZZ20240410HYDAMD3723,2,800,0,109
771,IQRP46,ZZ20240424AMDBOM4676,2,800,0,1753
772,IQRP46,ZZ20240505BOMCCU3779,2,800,0,4285
773,OQNK28,ZZ20240410HYDAMD3723,3,800,0,109
774,OQNK28,ZZ20240419AMDMAA4012,3,800,0,209
775,OQNK28,ZZ20240422MAACCU4647,3,800,0,905
776,CSYJ15,ZZ20240416HYDDEL2294,3,800,0,4409
777,CSYJ15,ZZ20240507DELAMD2973,3,800,0,2625
778,CSYJ15,ZZ20240509AMDCCU4995,3,1300,0,2149
779,PGTI57,ZZ20240416HYDDEL2294,1,800,1,4409
780,PGTI57,ZZ20240507DELAMD2973,1,800,1,2625
781,YHYK92,ZZ20240414HYDCCU3772,2,800,0,3673
782,BHEO91,ZZ20240414HYDCCU3772,2,800,0,3673
783,BKMZ78,ZZ20240414HYDCCU3772,3,800,0,3673
784,OIAL50,ZZ20240410HYDAMD3723,1,800,1,109
785,OIAL50,ZZ20240430AMDHYD4780,1,1300,0,3985
786,OIAL50,ZZ20240503HYDCCU3772,1,800,1,3713
787,RDFT25,ZZ20240410HYDAMD3723,2,600,0,110
788,RDFT25,ZZ20240429AMDCCU4995,2,600,0,2130
789,GWVL90,ZZ20240507HYDBLR2887,2,600,0,1622
790,GWVL90,ZZ20240508BLRCCU3484,2,600,0,3938
791,BQWB76,ZZ20240414HYDCCU3772,8,600,0,3674
792,MMQX83,ZZ20240409HYDCJB2880,8,600,0,6130
793,MMQX83,ZZ20240505CJBHYD2679,8,600,0,7174
794,MMQX83,ZZ20240507HYDCCU3772,8,600,0,3726
795,INDQ73,ZZ20240414HYDCCU3772,4,1100,0,3674
796,YYWR78,ZZ20240421HYDIDR4122,7,600,0,5342
797,YYWR78,ZZ20240423IDRHYD2795,7,1100,0,6246
798,KYRD23,ZZ20240410HYDAMD3723,7,600,0,110
799,KYRD23,ZZ20240429AMDCCU4995,7,600,0,2130
800,DZOK29,ZZ20240410HYDAMD3723,5,600,0,110
801,DZOK29,ZZ20240429AMDCCU4995,5,600,0,2130
802,NRQY32,ZZ20240414HYDCCU3772,8,1000,0,3675
803,KPDV51,ZZ20240421HYDIDR4122,1,500,1,5343
804,KPDV51,ZZ20240423IDRHYD2795,1,500,1,6247
805,WSRS40,ZZ20240409HYDCJB2880,4,1000,0,6131
806,WSRS40,ZZ20240505CJBHYD2679,4,1000,0,7175
807,WSRS40,ZZ20240507HYDCCU3772,4,500,0,3727
808,PWBB62,ZZ20240414HYDCCU3772,4,500,0,3675
809,ZNZK98,ZZ20240410HYDAMD3723,3,500,0,111
810,ZNZK98,ZZ20240412AMDBLR3041,3,1000,0,4731
811,ZNZK98,ZZ20240415BLRCCU2504,3,500,0,507
812,GYAY39,ZZ20240507HYDBLR2887,7,500,0,1623
813,GYAY39,ZZ20240510BLRAMD4647,7,500,0,1367
814,GYAY39,ZZ20240512AMDCCU4995,7,1000,0,2159
815,YMQG10,ZZ20240410HYDAMD3723,4,500,0,111
816,YMQG10,ZZ20240419AMDMAA4012,4,1000,0,211
817,YMQG10,ZZ20240422MAACCU4647,4,1000,0,907
818,BEWY31,ZZ20240414HYDCCU3772,4,500,0,3675
819,EZMR78,ZZ20240416HYDDEL2294,9,500,0,4411
820,EZMR78,ZZ20240419DELBLR3152,9,500,0,1247
821,KFLA79,ZZ20240407MAATRV2047,4,6400,0,5824
822,YOPI64,ZZ20240407MAATRV2047,4,3200,0,5824
823,VCOT74,ZZ20240407MAATRV2047,3,5400,0,5824
824,JPXR83,ZZ20240407MAATRV2047,1,3050,1,5824
825,JZME58,ZZ20240407MAATRV2047,1,1550,1,5824
826,SJQJ60,ZZ20240407MAATRV2047,2,5350,0,5824
827,GFHU59,ZZ20240407MAATRV2047,2,5350,0,5824
828,VXOA45,ZZ20240407MAATRV2047,2,5300,0,5824
829,ZOHC95,ZZ20240407MAATRV2047,2,3850,0,5825
830,WXWP96,ZZ20240407MAATRV2047,1,3100,1,5825
831,NWNY46,ZZ20240407MAATRV2047,3,3950,0,5825
832,ITAT91,ZZ20240407MAATRV2047,1,850,1,5825
833,SIEL61,ZZ20240407MAATRV2047,2,5850,0,5825
834,GDUY66,ZZ20240407MAATRV2047,1,2850,1,5825
835,MDLB46,ZZ20240407MAATRV2047,2,2900,0,5825
836,LISB51,ZZ20240407MAATRV2047,1,3600,0,5825
837,VWKL29,ZZ20240407MAATRV2047,3,7200,0,5825
